,tweets,label,agreement
6154,az health officials are monitoring people who may have measles,1.0,0.6666666666666666
6155,disneyland measles outbreak may have originated in philippines research shows its ur fault,0.0,1.0
6156,ive apparently decided to be an asshole on facebook today but really get away from humanity with the vaccine autism shit,1.0,1.0
6157,sick kitten is sick from vaccinationsdeworming poor kitten baby shivers when hes unwrapped from the blanket,0.0,1.0
6158,russian specialists prepare to test vaccine on primates health min,0.0,0.6666666666666666
6159,it was aa employee why cant say that,0.0,1.0
6160,jennifair bizarre video paranoia consumes screen shot produced by drum,0.0,1.0
6161,measles in framingham another reason why i hate this place,0.0,1.0
6162,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
6163,we have confirmed flu fatalities we need to get vaccines too everyone through the health dept or pharmacies should offer it reduced,1.0,1.0
6164,measles outbreak on svu they be knowing,0.0,1.0
6165,frantically adding ballast weights on our with gotta hit that second time,0.0,1.0
6166,me oh jenny mccarthy is here hide your children she might take away their vaccines its funny because its true,1.0,1.0
6167,last minute scramble for school vaccinations while many students are half way through their first day back to,0.0,1.0
6168,not with the measles spreading around over there,0.0,1.0
6169,h enroll immunity from liability for providing free health care services,0.0,1.0
6170,in a groundbreaking case doctors may have found a potential cure for cancer the measles virus,0.0,1.0
6171,ricky foloowed mmr finally he did something right,0.0,1.0
6172,ap disney gave input on measles health messages as the measles outbreak spread last month disneyland executives,0.0,1.0
6173,now hiring infectious disease vaccines late stage discovery ff c management baltimore md,0.0,0.6666666666666666
6174,measles express montgomery st bart station w others pic,0.0,1.0
6175,amnews vaccine can save children st georgesinternationallyrenowned biomedical researcher and hiv pioneer,1.0,1.0
6176,mexicos measles vaccination rate the us why immigrants arent behind measles,0.0,0.6666666666666666
6177,officials suspected case of measles at princeton university princeton university sent out an email wednesday,0.0,1.0
6178,vaccinate your kids you idiots,1.0,1.0
6179,battling infectious diseases in the th century the impact of vaccines,0.0,0.6666666666666666
6180,amazing how news people attack about child vaccination rather than the economy or our borders,0.0,0.6666666666666666
6181,lets not even bring up net neutrality or the fact that no one vaccinates their children lets all obsess over left shark,1.0,0.6666666666666666
6182,parents opting out of immunizing kids protecting your child is a no brainer but how parents do it is up for debate,1.0,1.0
6183,mmr bitch,0.0,1.0
6184,newborns death a cautionary tale as calif sees worst whooping cough outbreak in years vaccinate your kids how bout that,1.0,1.0
6185,glad herd immunity has made its way into the national dialogue unfortunate it took a outbreak to do it,1.0,1.0
6186,as soon as they cover something like measles theres malaria u need vaccines somebody died from a tock bite,0.0,0.6666666666666666
6187,the saddest story ever wrote was about his daughters death from and a plea for,1.0,1.0
6188,its overwhelming at times c tragedys that canbavoided the hib vaccine stopped immed s ofmeningitis deathsnbabies,1.0,0.6666666666666666
6189,im getting the td because my family has an allergy to the pertussis vaccine tulsa health pic,0.0,0.6666666666666666
6190,measles outbreak in berlin because of unvaccinated adults and kids though not directly fault this is the reality they support,1.0,0.6666666666666666
6191,schumer wants measles vaccine to be free and widely available sen charles schumer is urging the centers for,0.0,0.6666666666666666
6192,when we know millions of our nations children are already disabled probably from vaccine ingredients why double down,-1.0,0.6666666666666666
6193,they dont care because if your kid is vaccinated she will be fine its only the nut balls who have to worry about themselves,1.0,0.6666666666666666
6194,advertising natural health but pushing immunizations that are not needed and unhealthy for my children strikes me as odd sorry,-1.0,0.3333333333333333
6195,willing to pay for poison ivy vaccine,1.0,1.0
6196,nearly measles cases now reported in nine ohio counties the measles outbreak in ohio has reached cases,0.0,1.0
6197,austerity is not a vaccine to crisis it is a parasite with pandemic potential it drains life killing slowly,0.0,1.0
6198,fuck measles made its way to the east coast,0.0,1.0
6199,the studies show that the risk of gbs is much higher with true influenza than after a vaccine,1.0,1.0
6200,st the bridge then ebola and now measles you are not presidential material,0.0,1.0
6201,immunization florida department of health sarasota county health department north port health center,0.0,0.6666666666666666
6202,in when i served in mozambique measles vaccination was just starting before almost child in died,1.0,1.0
6203,jeffkoonsstudio and simondepury selling hermes readymades to fight measles the four seasons restaurant,0.0,1.0
6204,pre mmr rework idk what the rework evven is,0.0,1.0
6205,mmr boosterum yes please,1.0,1.0
6206,my day old son may have measles,0.0,0.6666666666666666
6207,a case for nearly cases of the in,1.0,1.0
6208,im not really talking about flu shots thats not preventable im talking about diseases like the measles,0.0,0.6666666666666666
6209,myths about the flu vaccine you dont need to fear,1.0,1.0
6210,three more probable measles cases amid broader outbreak public health authorities in san diego say they have,0.0,1.0
6211,nasal spray flu vaccines deemed ineffective by the cdc,0.0,1.0
6212,german measles officially eliminated in north south america health officials say the first region of the world to,0.0,0.6666666666666666
6213,since bradys going to disneyland that means he wins measles right,0.0,1.0
6214,cc rt more than in us parents reject vaccine advice for young children many question safety,0.0,0.6666666666666666
6215,vaccines are not safe i call bullshit,-1.0,0.3333333333333333
6216,bring it on typhoid fever and all the other various exotic disease vaccines i just got at,0.0,0.6666666666666666
6217,public health policy fail measles on the rise as immunization falls,0.0,0.6666666666666666
6218,megachurch leaders under scrutiny after measles outbreak sickens members ss,1.0,0.6666666666666666
6219,my grandson was injured by vaccines he received in visits to the pediatrician when he was mos old the dr exempted him future shots,-1.0,1.0
6220,imagine how mad youd be to watch your healthy child crash hard after vaccine then doctors mock you,-1.0,1.0
6221,indiana cdc push for more infant vaccinations avon ind ap state and national health officials are pushing,1.0,0.6666666666666666
6222,my brain is dumb sometimes i get inflicted with the dumb quite often youd think id have built up immunity by now,0.0,1.0
6223,because vaccines do not cause autism but should speak up for our discrimination,1.0,1.0
6224,dad had permanent heart defect from measles as kid dont fool around why measles cases tripled this year,0.0,0.6666666666666666
6225,because theyre fucking stupid not taking vaccines and believing every conspiracy theory out there ugh im mad now,1.0,0.6666666666666666
6226,cat out of bag measles outbreak chicago suburb,0.0,1.0
6227,suspected measles case in wisconsin is likely negative health officials in portage county believe the second,0.0,1.0
6228,the,0.0,0.6666666666666666
6229,adventures in charleston this weekend mosquitos the size of birds my legs look like i have measles now thankshope it was good,0.0,1.0
6230,i was interviewed by yesterday on my thoughts about the mmr vaccine the benefits outweigh the risks,1.0,1.0
6231,just rang off that dibiasimb the brightside tavern,0.0,1.0
6232,on average people who complain live longer releasing this tension increases immunity and boosts their health hell yeah,0.0,1.0
6233,finally the truth is coming out this vaccine changed my life,-1.0,0.3333333333333333
6234,day no booze detox and pretty sure i have the measles thanks universe keep it comin,0.0,1.0
6235,whistleblower claims cdc covered up data showing vaccineautism link via,-1.0,0.6666666666666666
6236,welcome development against vaccine preventable diseases cross river introduces pentavalent vaccine,1.0,1.0
6237,k followers on twitch whoo higher than my mmr,0.0,1.0
6238,got my immunization records so i can go bk to school lol,0.0,0.6666666666666666
6239,flu shot less effective this year because current virus has mutated cdc this years flu vaccine is not as,0.0,1.0
6240,aids n infant antibodies could increase hiv vaccine creation,0.0,0.6666666666666666
6241,pple dont hav th right put othr children risk we ban pocket knives ban unvaxed kids,1.0,1.0
6242,honestly feel like if i cough on campus everyone will think i have measles because of the damn outbreak,0.0,1.0
6243,tune into channel mmr tonight,0.0,1.0
6244,whats life without the risks,0.0,1.0
6245,vaccinate your kids cdc highest number of us measles cases in first five months of a year since,1.0,1.0
6246,there was a link between vaccines and autism,-1.0,1.0
6247,when no longer believe the moon landings happened its one thing when believe vaccinations are harmful we have a real problem,1.0,1.0
6248,baltimore health officials urge parents to vaccinate kids pediatricians from baltimorearea hospitals and the,1.0,1.0
6249,proposed law to require vaccination for schoolchildren faces long slog through legislature california lawmakers,0.0,1.0
6250,mercy a moment of sanity rt ben carson on vaccinations we shouldnt allow diseases to return,1.0,1.0
6251,he thinks vaccines cause autism,0.0,0.6666666666666666
6252,oh because the measles outbreak in california wasnt bad enough yrs working for a peds dr thousands of vaccines issues,1.0,1.0
6253,god dammit vaccinate your kids,1.0,1.0
6254,us govt continues to pay for new vaccine injuriesdeaths every week,-1.0,0.6666666666666666
6255,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
6256,vaccinate your kids plz thx a case of whooping cough has been reported at carmel high school,1.0,1.0
6257,mt cdc new measles cases in states get your answered at pe on,1.0,0.6666666666666666
6258,vaccine pharmaceutical sales representative inventivhealth houston tx,0.0,0.6666666666666666
6259,benefits of music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
6260,nc health agency reminds people to get measles vaccination,1.0,1.0
6261,john boehner all children ought to be vaccinated for once we agree,1.0,1.0
6262,a new establishes civil immunity for damages arising out of birth injury or congenital defect for physicians,0.0,1.0
6263,oregon near the top mt how many arent vaccinating their kids in your state,1.0,1.0
6264,sharks have the best immunity to diseases that are known to man and deadly diseases like cancer do not affect them at all i wishhhhhh,0.0,1.0
6265,at this point yall better know its spirit week which means i get immunity from weird looks when i show up at school in full xosume ok ok,0.0,1.0
6266,fuuuuck no im so over chair siding im doing blood draws and immunizations on straight outta high school kids all week,1.0,0.6666666666666666
6267,state signs emergency order to allow pharmacists to give measlesmumps vaccine licensed pharmacists can now,0.0,0.6666666666666666
6268,vaccines and sore arm later we are cleared to travel andre allen county health dept,1.0,1.0
6269,come music stay for the booze madhatterdc,0.0,1.0
6270,round measles vs cancer stacy erholtz has been cancer free for more than a year she has a doctor armed with,0.0,1.0
6271,review of scientific studies on childhood vaccines concludes vaccines are safe kids should get them period,1.0,1.0
6272,vaccines carry two risks a risk of harm and a risk of failure to prevent disease,-1.0,1.0
6273,yes its time to set the record straight when it comes to parents who dont vaccinate their children,0.0,0.6666666666666666
6274,another study finds no link between mmr vaccine and autism,0.0,0.6666666666666666
6275,would be nice,0.0,1.0
6276,more americans have died of measles this new year than have died of ebola since the beginning of the outbreak,1.0,1.0
6277,disneyland measles outbreak infected woman took flights before diagnosis,0.0,0.6666666666666666
6278,i was there mt yrs ago today mass inoculation of kids began w salk polio vaccine spoiler it worked,1.0,1.0
6279,my parents think vaccines cause autism i feel like im in a zombie movie and jenny mccarthy is patient zero,1.0,0.6666666666666666
6280,mt vaccine for prevention of mild and moderatetosevere influenza in children nejm faint praise,1.0,0.6666666666666666
6281,vaccines arent the only thing that causes autism they are just better at it than anything else aint that,-1.0,1.0
6282,vaccinate fat kids,1.0,1.0
6283,get yourself vaccinated against measles,1.0,1.0
6284,san diego parents react to controversial vaccination bill it is public health versus parents right after the,0.0,1.0
6285,demands friends get whooping cough vaccination before holding her baby good for you,1.0,1.0
6286,when they wont let me go to school because im not full vaccinated,0.0,0.6666666666666666
6287,was just listening to the vaccines and then went straight to jt so now you know what its like inside my crazy brain,0.0,0.6666666666666666
6288,it spreads rapidly measles outbreak creeps closer to wisconsin heres how to prevent it its a list where no,0.0,1.0
6289,so glad to see discussing vaccinations amp measles outbreak,0.0,0.6666666666666666
6290,two people diagnosed with hepatitis a in detroit health officials urge vaccination,0.0,1.0
6291,cdc routine childhood vaccinations in us last y have prevented m illnesses m hospitalizations deaths ht,1.0,1.0
6292,another one as the cdc says states see high levels of flu illnesses signs point to flaw in this years vaccine,0.0,0.6666666666666666
6293,dead at the lil pound cake doll injecting little girls with the hpv vaccine,-1.0,0.3333333333333333
6294,i warn my people never get a flu vaccine it fucks you up it paralyze a few people look it up,-1.0,0.6666666666666666
6295,can suck it r not always safe science is not always right,-1.0,1.0
6296,number of measles cases climbs to in california a measles outbreak whose spread originated at disneyland has,1.0,0.6666666666666666
6297,good luck im sure youll be one of those parents who refuse childhood vaccinations too,1.0,0.6666666666666666
6298,even if vaccines caused autism they fucking dont autism is a small price to pay for not dying a horrible preventable death,1.0,1.0
6299,dallas county hhs doing its part and doing it well free immunization at thepark hpumc fall festival and health fair,1.0,1.0
6300,its so ridiculous people think that the vaccines arent needed anymore because the diseases arent around anymore,1.0,1.0
6301,gov christy needs to stop practicing medicine without a license whether ebola or measles what a dumb ass,0.0,0.6666666666666666
6302,yo boy just aint tryna catch no measles doe,0.0,0.6666666666666666
6303,can anyone tell me why my yr old grandson should have the hep b vaccine for school as he will not be havingany tattoos sex or drugs,0.0,0.6666666666666666
6304,this vaccine is called gardicla vaccine amp is given girls ages in usa gates was not trying harmvaccine has,1.0,0.6666666666666666
6305,better get your kids vaccinated so they dont catch these hands,1.0,1.0
6306,i dont know what the hell doing missing fame_oliverxx,0.0,1.0
6307,as antivaccine communities grow measles and whooping cough make a comeback,-1.0,0.3333333333333333
6308,canshould vaccines be considered your entry fee to society as well what about entry fee to public schools,1.0,1.0
6309,zero us measles deaths in years but over measles deaths reported,0.0,0.6666666666666666
6310,i just found out one of my friends didnt vaccinate her children,0.0,0.6666666666666666
6311,measles invades the us as the antivaccine movement scores again forbes,0.0,0.6666666666666666
6312,am i the only one who thinks the measles break out at disneyland is ridiculously funny,0.0,1.0
6313,done i did a minute presentation in spanish about measles vaccinations now i can do anything,1.0,0.6666666666666666
6314,console generation vs isis mmr vaccine link to,-1.0,0.3333333333333333
6315,amnews why did we overlook a hiv vaccine that can protect newborns decades ago scientists decided that a,1.0,0.6666666666666666
6316,no no no yo mejor me boy de aki ete me tiene loko,0.0,1.0
6317,mmr fair tonightt i guess,0.0,1.0
6318,you live in santa monica amp your child is far to busy the toddler pilates amp gluten free day camp to get vaccinated,1.0,1.0
6319,pediatricians report flu vaccine shortage if you havent gotten your child a flu shot you might be out of luck,1.0,0.6666666666666666
6320,new single mmr studios,0.0,1.0
6321,to in ppl who get measles will die from it children under are at higher risk for complications like pneumonia,1.0,0.6666666666666666
6322,how to think about the risk of a nice piece in the debunking false theories related to vaccines,1.0,0.6666666666666666
6323,microbiologist at state lab testing for measles if testing ebola she would be in a level lab w more protection,0.0,1.0
6324,sb update in child protective services further providing for definitions for immunity from liability for,0.0,1.0
6325,today meetings lawyers auditors cancelled meetings late meetings leaky hillsides measles just another day in the,0.0,1.0
6326,measles cases linked to restaurant at mgm grand hotel amp casino in vegas officials say,0.0,1.0
6327,soapbox observation for the day vaccinate yr damn kids and leave bruce jenner alone dont be stupid and dont be cruel,1.0,1.0
6328,measles cases reported at ill day care center three more babies who attended a chicagoarea day care center are,0.0,0.6666666666666666
6329,cdc measles cases in january most stemming from disney outbreak health officials say people in states,0.0,1.0
6330,fact vaccines are not associated with autism,1.0,1.0
6331,i wondered this why did vaccinated people get measles at disneyland wired,0.0,1.0
6332,i wish i could understand why parents wouldnt want vaccinate their kids,1.0,1.0
6333,the best part of being a recluse for the past two months is not having caught the or might be the though,1.0,0.6666666666666666
6334,fucking sick again i have the immunity of a new born baby,0.0,1.0
6335,and there is in fact an overwhelming medical consensus that mmr does not cause autism,1.0,1.0
6336,when we forego vaccinations for our kids were saying wed rather them die from a horrible disease than possibly have autism,1.0,1.0
6337,chillin at the clinic with my big poor baby i know i know i didnt want to do this but i,1.0,1.0
6338,another medical study shows no link between and via,1.0,1.0
6339,rather than force more vaccines why not teach more responsibility amp safety with sex amp not anybody that drops their drawers,-1.0,1.0
6340,hb new schools clarifying language relating to immunizations effective date,0.0,1.0
6341,vaccinations are not needed and do harm,-1.0,1.0
6342,bloomberg the cost of measles who foots the bill for outbreaks,0.0,1.0
6343,shit is unreal measles ass crap come on vaccinate your kids or go live in the woods,1.0,0.6666666666666666
6344,free immunizations for children offered via,1.0,0.6666666666666666
6345,the fact that my consumer just informed me of her vaccination against having childrengtgtgt,0.0,1.0
6346,you dont even know whats in the vaccines how can you argue the fact diseases in men and women are rising and rising,-1.0,1.0
6347,do they itch and have a little clear center like a blister i say chicken pox or measles,0.0,1.0
6348,orgasms increase levels of the youth hormone dhea improving brain function boosting immunity amp promoting skin,0.0,0.6666666666666666
6349,moorpark college warns students staff of possible measles exposure,0.0,1.0
6350,thank goodness i vaccinate my child,1.0,1.0
6351,pennsylvania medical society hosts panel on measles in keystone state,0.0,1.0
6352,but go ahead americalisten to the great scientific minds like jenny mccarthy and avoid getting your children vaccinated,1.0,1.0
6353,some on the right are fine with letting parents decide to vaccinate or not now they are pro choice how ironic,1.0,0.6666666666666666
6354,recently learned im overdue for mmr booster shot amp w all the measles amp mumps outbreaks im concerned,1.0,1.0
6355,nanny state alert sen richard pan to introduce legislation that would prohibit parents from opting out of vaccinating kids,0.0,0.6666666666666666
6356,its proven gmo foods cause cancer autism etc yet we are made vaccines with gmos americas going straight to hell,-1.0,1.0
6357,we vaccinated people for tdap and people for flu at the vaccine clinic together we are saving the world from diseases,1.0,1.0
6358,nova the autismvaccine myth vaxx,1.0,0.6666666666666666
6359,on average people who complain live longer releasing this tension increases immunity and boosts their healthuser,0.0,1.0
6360,you might want to check your childrens immunization records to check what shots theyve had,1.0,0.6666666666666666
6361,sr new a resolution raising awareness of the importance of vaccinations in preventing meningococcal disease,0.0,1.0
6362,this graph from the cdc on measles infections should scare you vaccinate ur damn kids,1.0,1.0
6363,amnews hiv vaccine trial in south africa clears important step an experimental hiv vaccine is safe to use in,1.0,0.6666666666666666
6364,why some michigan parents choose not to vaccinate their children statewide about percent of michigan,0.0,0.6666666666666666
6365,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
6366,out now link n bio or clubsho,0.0,1.0
6367,omaha jackrabbit schlenker farm,0.0,1.0
6368,dropped the ball on letting mercury in vaccines day it come out,-1.0,0.6666666666666666
6369,georgia confirms measles case state health officials have confirmed georgias first reported case of measles since,0.0,1.0
6370,at this convenient care clinic clinic to get immunizations needed for nursing school and there are some real characters in here,0.0,0.6666666666666666
6371,i just wish people would vaccinate their children,1.0,0.6666666666666666
6372,grpd can suck a dick wit measles mumps amp rd degree burns how do u kno who got the dopeampweed but no murda suspects to innocent lives taken,0.0,1.0
6373,how do kids get in scholl wo being vaccinated there should be more stringent rules on that,1.0,1.0
6374,im at orange county health care agency travel immunization clinic in santa ana ca,0.0,0.6666666666666666
6375,fucking measles outbreak are we in the th century what is this,0.0,0.6666666666666666
6376,my bro djhpnotiq,0.0,1.0
6377,and maybe i shouldnt be so quick to judge but the kids who cant get vaccinated can be protected by the kids who can end of discussion,1.0,0.6666666666666666
6378,tired of the rehab everyone get a shingles vaccine now deaf into left ear face is paralyzed on left side not,1.0,0.6666666666666666
6379,disneyland measles outbreak highlights the importance of vaccines,1.0,1.0
6380,ill weigh in in the s children died or were permanently injured by polio measles mumps whooping cough lovevaccinate,1.0,1.0
6381,go figure it happened in texas the state where people dont vaccinate their kids and are sending the state back to the stone age,0.0,0.6666666666666666
6382,adult mmr vaccine advantages side effects guidelines,0.0,1.0
6383,lol nigga we cant get measles,-1.0,0.3333333333333333
6384,pertussis vaccinations urged for coventry students coventry ri ap the rhode island department of health has,0.0,0.6666666666666666
6385,i feel about this measles thing how idiots felt about ebola baby cant hit mos amp get that shot soon enough,1.0,0.6666666666666666
6386,this is why we cant have nice things via brilliant unvaccinated student gets measles in asia,1.0,1.0
6387,oh dear found the source of the disneyland measles outbreak,0.0,1.0
6388,measles outbreak on both coasts thanks to science deniers refusing to vaccinate their children states need to stop stupid ppl from this,1.0,0.6666666666666666
6389,yes maam the kids just dont seem to have the immunity that we had as kids,0.0,0.6666666666666666
6390,on the news measles outbreak in if you were there last month,1.0,0.6666666666666666
6391,nailed it measles getting more expensive disneyland raises ticket prices again,0.0,1.0
6392,haha ive developed an immunity to such poisonous things you cant get rid of meee,0.0,1.0
6393,rt jenny mccarthy issues fatwa against susanne atanus for suggesting god caused autism as punishment for gay marriage not vaccines,-1.0,0.6666666666666666
6394,the whole gang is back from a week off going live on mmr in just a few minutes hurry up,0.0,1.0
6395,boost immunity promote eye health cancer prevention,0.0,1.0
6396,dude should have gotten vaccinated the swag virus known to kill younger children and elderly people,1.0,1.0
6397,basically measles epidemic based on lie about vaccine causing harm where is the common sense sounds like climate change,1.0,0.6666666666666666
6398,time to shoot up health amp sciences building,1.0,0.6666666666666666
6399,new flu vaccine may provide more protection to kids,1.0,1.0
6400,measles and mumps are making a comeback amid vaccination backlash how strange,1.0,1.0
6401,aids n hiv aids cure amp treatment new findings on vaccine response out latinos health news,0.0,1.0
6402,this is civic blackmail no deal exchristie aides seek immunity in deal for bridge scandal documents via,0.0,1.0
6403,the saddest story roald dahl ever wrote about his daughters death from measles is worth reading today,0.0,1.0
6404,vaccinate your damn kids stay tuned for more info on the spread of whooping cough in sduser,1.0,0.6666666666666666
6405,sb update in child protective services further providing for definitions for immunity from liability for e,0.0,0.6666666666666666
6406,measles continues to spread in orange county not good vaccinate,1.0,0.6666666666666666
6407,my baby boy got all his vaccines and hes all sleepy amp dizzy now poor frodo,1.0,1.0
6408,change in policy likely to lower number of exemptions to michigans vaccine requirements associated press health,0.0,1.0
6409,srslyuser the number of measles cases reported to the cdc during the first months of is the highest reported since,0.0,1.0
6410,us to begin safety testing ebola vaccine next week federal researchers next week will start testing humans with,0.0,0.6666666666666666
6411,i just had a friend who posted how her prof said there was no proof vaccines cause autism amp not getting them is stupid,1.0,1.0
6412,fuck you pretest jitters i have a vaccine for such a disease,0.0,1.0
6413,trial confirms vaccine candidate safe equally immunogenic in africa,1.0,0.6666666666666666
6414,national infant immunization week is april thth lets take care of our little ones,1.0,0.6666666666666666
6415,thats called heard immunity,0.0,0.6666666666666666
6416,vaccinate your damn kids bc for those kids that cannot get vaccines for real harmful purposes are gonna be just as in danger as kids,1.0,0.6666666666666666
6417,the science should drive our decisions it tells us very clearly that the best way to protect your child is to vaccinate,1.0,1.0
6418,hey irresponsible new media stop getting the crazy anti vaccs stay at home moms are jazzed up to spread lies kids need to be vaccinated,1.0,1.0
6419,pop up on you like the measles,0.0,1.0
6420,yepand the immunocompromised will be free to die of these diseases because there is no herd immunity to keep them safe,1.0,0.6666666666666666
6421,just sponsored a kid from columbia they will now be treated with vaccines,1.0,1.0
6422,vaccine is the greatest public health innovation in the history,1.0,1.0
6423,spread the stoke mmr this weekend in az love the local scene,0.0,0.6666666666666666
6424,my mmr is trash now,0.0,1.0
6425,health warning baby with measles traveled through portland airport via,0.0,1.0
6426,vaccination rate leaves miamidade at risk,-1.0,0.3333333333333333
6427,screw you gov rick perry the vaccination of children is a decision that should be left up to parents not the govt,-1.0,0.6666666666666666
6428,thats it i found out i seizured when i got my mmr maybe thats why im so screwed up,0.0,0.6666666666666666
6429,vaccine critic keeps seat on local regional health board vaccine critic mike fagan remains a member of the spokane,0.0,1.0
6430,disneyland measles outbreak isnt largest in recent memory,0.0,1.0
6431,us media blackout italian courts rule vaccines cause autism,-1.0,0.6666666666666666
6432,pertussis until the third or fourth vaccine amp almost all babies get pertussis from their parents stranger exposures rare,1.0,1.0
6433,whoopie should say get the damn vaccinations for your kids,1.0,1.0
6434,oakland mi has a reported case of measles so if your in mi and hate your kid to the point of not vaccinating heres your chance,1.0,1.0
6435,i want to see an child that has actually been injured by a vaccinevaccine injury isnt an injection site reaction not an apocryphal one,1.0,1.0
6436,health economist vaccine access and delivery seattle washington path,0.0,0.6666666666666666
6437,via how a claim that a childhood prevents leukemia went too far,-1.0,0.3333333333333333
6438,evy shot amp edit by,0.0,1.0
6439,trying not to pass out on or catch,0.0,1.0
6440,quarantine follows measles diagnosis in port angeles clallam county health officials are quarantining unvaccinated,0.0,0.6666666666666666
6441,cada dia scientists lies about measles vaccine causing autism the recent outbreak of measles in the us is arguably the direct r,1.0,1.0
6442,wanna have some fun tonight measles,0.0,1.0
6443,its too early lmmfao i my nikkas,0.0,1.0
6444,aww my poor baby got his vaccinations today amp hes crying in pain,1.0,1.0
6445,mmr and kiewit lol still doing checks lol,0.0,1.0
6446,washington womans measles death is first in us since washington state health officials say measles caused,0.0,1.0
6447,maybe he will go to disney world to celebrate and get measles,0.0,1.0
6448,couple day niggas mmr at jgs getwed jersey girls go go,0.0,1.0
6449,if you shopped at the jan pm you may have been exposed to,0.0,1.0
6450,stop blaming first now which diseasesbrought their ancestors,0.0,1.0
6451,sis been in the city last night,0.0,1.0
6452,childrens museum of houston to offer free vaccinations,0.0,1.0
6453,so too,0.0,0.6666666666666666
6454,measles smh its like modern day leprosy,0.0,1.0
6455,used to be dead last no for vaccinations among all states now is in the s,1.0,0.6666666666666666
6456,i really think im about to cry after getting a shot stupid health care program vaccines,0.0,0.6666666666666666
6457,you got me fucked up catchin measles,0.0,0.6666666666666666
6458,my dad is saying im going to get the measles because i work at disney lol no nigga im vaccinated,1.0,1.0
6459,doctors recommend hpv vaccine as early as age human papilloma virusa sexually transmitted diseasecan be,0.0,0.6666666666666666
6460,elb measles is not a mild disease measles is not a mild disease i had measles when i was eight years old in those days massach,0.0,1.0
6461,qotd the gop has become so crazy that vaccination against a common disease is considered to be a violation of their civil liberties,1.0,0.6666666666666666
6462,a tainted vaccine has killed children in syria the bad news is they all have autism now,-1.0,0.6666666666666666
6463,if youre pissed the patriots won the at least take solace in the fact they might catch the measles at disney land,0.0,0.6666666666666666
6464,rt passengers who traveled through airport june might have been exposed to measles officials warn,0.0,1.0
6465,we cant eliminate malaria without a vaccine but we can stop deaths from malaria using bed nets says un special envoy for malaria,1.0,0.6666666666666666
6466,weasel measles,0.0,1.0
6467,i believe that without a doubt vaccines before age five is related to autism,-1.0,1.0
6468,associated press vaccine spray may not work for swine flu in kids,0.0,0.6666666666666666
6469,valentines day is only a couple days away i kind of wanted to but measles outbreak,0.0,1.0
6470,outbreaks fuel a renewed push for vaccinations a measles outbreak in a vaccinationwary north texas megachurch,1.0,0.6666666666666666
6471,vaccines only save lives nbd ur kid doesnt need them,1.0,0.6666666666666666
6472,gotta get my mmr amp td shots tomorrow for school,1.0,0.6666666666666666
6473,in somalia a wives tale delays measles treatment hawa nor carried her visibly weakened son into the hospitals,0.0,1.0
6474,vaccines kill babies,-1.0,1.0
6475,cdc now recommends two doses of chickenpox vaccine when you take your kids to get their vaccines you may need,0.0,0.6666666666666666
6476,i didnt pass out volunteer vaccinations for levine childrens hospital,1.0,0.6666666666666666
6477,please gt worst year for since,1.0,1.0
6478,what do u do i have my degree as a health educatorits very frustrating to hear reasons why pple wont vaccinate,1.0,1.0
6479,on average people who complain live longer releasing this tension increases immunity and boosts their health reason,0.0,1.0
6480,my is getting so big this was before his first vaccinations jigsters zone,0.0,0.6666666666666666
6481,oh hey central district health immunizations,0.0,0.6666666666666666
6482,points to danger of foregoing vaccines rt children adults test positive for measles in nyc outbreak,0.0,0.6666666666666666
6483,all great detectives are slightly autistic and immune to measles,0.0,1.0
6484,repeal immunity for drug companies against vaccine injuries no liability sloppy science,-1.0,0.6666666666666666
6485,i just spent about minutes parking into one measles spot tgif,0.0,1.0
6486,people that dont vaccinate their kids piss me the heck off,1.0,0.6666666666666666
6487,how many kids at a school arent immunized plano isd says it cant tell you,0.0,0.6666666666666666
6488,i must admit that it was a survey about vaccinations for children under the age of but whatever,0.0,1.0
6489,left work early to take care of maddy poor girl got her mmr shot yesterday,1.0,0.6666666666666666
6490,if your kid is vaccinated why are you worried about what other parents do,-1.0,1.0
6491,christie breaks with obama over measles vaccine calls for balance further proof christie sucks,-1.0,0.3333333333333333
6492,was a very interesting can be safe and can be unsafe,-1.0,0.3333333333333333
6493,healthy teens r being injured by gardicil,-1.0,1.0
6494,travel vaccinations king county public health clinic,0.0,0.6666666666666666
6495,measles alert metrowest why the focus on,0.0,0.6666666666666666
6496,,-1.0,0.6666666666666666
6497,so mmr,0.0,1.0
6498,vaccines are not safe nor effective but for the vast majority they are these things if uncertainty scares you,1.0,0.6666666666666666
6499,vaccinate your fricken kids people great message everyone watch,1.0,1.0
6500,people vaccinate your kids,1.0,1.0
6501,ladies i just got my mmr hep a and typhoid vaccinations lets get the party started,1.0,1.0
6502,yea because measles is so awesome cancer too,0.0,0.6666666666666666
6503,fewer deaths main reason for improved child survival since,1.0,1.0
6504,the difference this one he doesnt have the mean to get,1.0,0.6666666666666666
6505,the devastating impact of vaccine deniers in one measles chart pitiful,1.0,0.6666666666666666
6506,vaccinate your children,1.0,0.6666666666666666
6507,did make mentally deficient find out tonight when his guests are and,0.0,1.0
